comment,sentiment,confidence,dominant_emotion,article_url
"Аре, бе... той па стана любимец на пост-съветските зрителей и слушателей, благодарение на българските композитори. Изпя в клоунски екип сумати наши песни на съветски език, ожени се за Ала, която стана звезда с песен на Емил Димитров, а рудките интелектуалци не могат да го понасят. Жив и здрав да е, този ходещ кич, забавен е...",Позитивен,0.62,иронична симпатия,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Да те е страх в България да поздравиш някой. Веднага сифмисли че искаш да му вредиш.,Негативен,0.87,разочарование,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Ама Киркоров има ли нужда от славата на Дара? Той отдавна е звезда, сериозно ли мислите че той се умилква за признания? Ако някой ви праща поздравления, просто благодариш. Само дивака почва да се заяжда.",Негативен,0.72,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Щях да се учудя ака в България не избухнеше крамола. Българите не заслужават нито медали, нито награди, нито празници. Веднага избухва еснафска разправа, веднага някой нещо иска да им отнеме, веднага някой се възползва от тях, веднага някой им краде успеха...Дребни комплексари.",Негативен,0.97,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
А коя е Дара?,Неутрален,0.92,любопитство,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Лили Иванова няма как да донесе Евровизия в БГ, защото тя не може да танцува и никога не е можела! Заслугата е на Дара и тези, които са й помогнали! Изпълнението й беше супер ,перфектно!",Позитивен,0.72,възхищение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Дара - не навлизай в обяснения, защото ще станеш за резил. Киркоров е намерил човек, който е платил. Неслучайно Милутинова, която плонжира пред всичко украинско си трае. Успехът бил твой, ама без парите осигурени от Киркоров как щеше да стане ? И ако продължаваш да ръсиш глупости, Киркоров ще извади документи Той е стара кримка.",Негативен,0.93,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Дара Бара Хастара на Подуенската Гара Ахара Ахара Ахара,Неутрален,0.45,неопределеност,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Тия от Виржиния рекърдс ще и пуснат няколко пъти парчето по чалгаджийските си канали,няколко интервюта и край! Киркоров е от стара коза яре и може да и помогне още много! Всички певци и певици които и до днес пеят изкараха луди пари в СССР! Всички! Киркоров кара Линколн!",Позитивен,0.6,възхищение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Това момиче няма какво да се меси в неща , които не трябва да я интересуват! Тука сега ще си отворят устата и други хора и тя ще обере пешкира!",Негативен,0.92,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Е да де! Дара сама отиде в БНТ,намери пари и екип! Или чалгаджиите от Виржиния рекърдс изкопаха парите! А бе хубава работа стана,ама българска!",Позитивен,0.72,ирония,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: ВарненецЯвно не можеш да разбереш... , жалко за тебе. А за момичето, нека се развива, но не чрез нагласени конкурси. Визирам вътрешния на БНТ",Негативен,0.82,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Арменско-руския Азис случайно роден във Варна се чуди как да стане пак релевантен след едно определено гей парти дето стигна до медиите,Негативен,0.72,присмех,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: анонимен 170Това не противоречи на мнението, Жалко е за момичето..,",Негативен,0.62,съжаление,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: цицетоНе мога да разбера какво ровите там, където нямате работа! Кой на кого и какво ще носи, дали мед, или жила от пчели си е тяхна работа, а е съвсем в реда на нещата вложеният труд, контакти и пари след постигнат успех да се осребрят!",Негативен,0.87,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"И за да сме кристално ясни опираме до два варианта:...1.Киркоров Лъже и ...2.Дара и екипът й лъжат! Остава да разберем кой как, какво, кога и защо и накрая да не се окаже, че Киркоров ИМАЛ намерение да даде пари, ама после пък се свързал с друг, който ги дал вместо него и всичко да стане едно огромно кълбо от лъжи!...Така, че СПРЕТЕ СЕ!",Негативен,0.91,възмущение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
ХАЙДЕ МОЯ МАЛКА БАНГАРАНГА DARA ДАЙ МИ СИЛИКОН И ДЖУКИ...,Позитивен,0.62,ентусиазъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Ееех Даре, Даре, жалко е че не можеш да разбереш че ти си един продукт в който хора като Армутлиева са инвестирали и сега искат да си избият парите. Когато не си им необходима, ще намерят друга Дара да им носи мед..",Негативен,0.91,съжаление,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"до 63: не си прав. Това казвам, група от много влиятелни личности тази година бяха в нашия щаб. Лили Иванова да беше излязла, те пак щяха да и осигурят победата.",Негативен,0.72,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"продължение от 164:групата, която се занимава с фалшификацията на Евровизия, този път идва в БГ, като преди това е била водящ елемент за победите на други участници за посл. 10 г. :)Нямам потив българи да побеждават някъде. Имам против истината да се изкивява. Сама Дара нямаше да мине 3-то място на конкурса още в БГ.",Негативен,0.78,възмущение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Филип със сигурност има македонски корени.Щом той е измислил и написал песента.Остана и изпълнението да е негово.,Неутрален,0.62,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Много симпатична девойка. Страхотен характер, красива и талантлива. Класа при срещата с Рублен и отново с Филип.",Позитивен,0.97,възхищение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Баба Яга на Евровизия.Да каже кой е спонсора и свързаните около него вифури.Има твърдение, че победата е била дадена и това си личи още от манипулациите вътре на вотовете в БГ.Дара от 3-та става втора, а после 1-ва, след нарочно оставен сървър, който да приема вотове. Ясно е, че тези вотове са от скриптове, които цъкат числа. После се вижда, че тя ще остане макс втора и променят журито да определя 75 не 50% от тежестта. И Дара вече е първа.",Негативен,0.91,недоверие,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Драго Чая и Филип Киркоров гейове ли са? За Драго Чая отдавна май се говори, че е гей.Не ми беше известно, че Драго Чая и Киркоров са имали гей връзка. Значи Драго Чая е направил връзката между Дара и Киркоров. Между другото Дарчето колкото повече си отваря устата по темата с Киркоров, толкова повече се излага. Да си беше мълчала по-добре. Сега такава реклама му направи на Киркоров, каквато не е и мечтал.",Негативен,0.72,пренебрежение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Ами то всичко е чуждо, само Дара е от Бг.:))",Неутрален,0.62,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Песента е направена от грък, румънец и швед ли беше, норвежец ли някакъв тампрез 2023-та, а излиза на Евровизия 2026. Киркоров е помогнал също. Значи Дара излезе на сцената да раздруса големите си дини и да изпее чужда песен, на английски и на ямайски. Какво и е българското на тази песен? Дара, еуфорията свърши. Вече пак си си същото момиче от село с противен диалект и вид на момиче за повикване и която го обича повече от хляб. Стига с тая звездомания.",Негативен,0.97,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Сега с две думи, кой спечели Евровизия? Дара или Киркоров? То е ясно, че след всеки млад изпълнител стой спонсор, но какво от това? Мислите ли, че Уитни Хюстън или Майкъл Джексън са нямали спонсори в началото??? Какъв е този *** спор?",Негативен,0.78,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Научете я тая с постоянно отворена уста като кекс кукла какво да говори. Значи, песента е от 2023г написана специално за Дара, гърка казва че песента е написана от него и гръцкия му екип, Обаче, БНТ, дето се хвалят че не са дали нито един евроцент, организират ""конкурс"" за да ""изберат"" изпълнител"" при вече определен и дори разиграват ""зрителски вот"", Чужд спонсор, чужд автор на песента, чужди танцьори, подготовка в чужда държава.... КОЕ е българското? Ахаа, Дара. Нещо друго? Няма, нали?",Негативен,0.95,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Дара е бездарна.,Негативен,0.95,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Вълнувам се едно ме опъват за пръв път. Кога почва Световното ?,Позитивен,0.72,вълнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Ако е дал пари,с право се тупа по гърдите.Успеха е реалност.Сега да видим и кой е разрешил строежа на Баба Алино и кво е взел и дали удобно сега не е пуснал тази тема за да се занимаваме всички с нея.Арестите на Борисов и Пеевски трябва да са реалност,кражби,подправени документи за дефицита,отклонени средства към близки фирми",Негативен,0.87,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Изгорете вещицата дара продала се на сатаната на кладата,Негативен,0.97,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Айде обяснете как песента е написана 2023 по поръчка на БНТ, а селекцията на изпълнителите на БНТ е януари 2026?",Негативен,0.82,скептицизъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Дарино,време е да се покриеш,еуфорията отмина като вчерашния дъжд,от който няма и следа.Чужда песен,чужди танцьори около нея,от теб се искаше само да са друсаш,за по голям ефект.",Негативен,0.87,разочарование,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Айдеее почна се селската дандания...давай даро покажи им кой е най-големия *** евровизионер.,Позитивен,0.72,ентусиазъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Те говорят за различни неща. Киркоров казва че е намерил спонсор без който изброените от Дара щяха да гледат евровизия по телевизията. Тя няма как да знае кой е спонсора,Неутрален,0.62,скептицизъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Мачкай, Дарче. Тази песен е нещо феноменално...много хора са ми казвали че първия път когато са чули песента са искали да си изповръщат червата и след десетия път слушане са я заобикнали и най-вече Дара и нейното изпълнение и артистизъм по време на песента...какви очи вади на учудване, на присмех, на всякакви емоциии. Мисля и че с много от вас е така. Феноменална Дара! А геронтофила Киркоров да си го навре знае къде.",Позитивен,0.72,възхищение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Обаче Драгомир Драганов каза по БНТ, че от БНТ са говорили с Киркоров. Това го има записано",Неутрален,0.82,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
как така успеха не е на Киркоров. Всичките успехи са само за рассия.,Негативен,0.82,възмущение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Първо Киркоров не казва, че е помагал лично на Дара. ВТОРО Как така Дара или БНТ са поръчали песента 2023 г. и са я получили, а една година по-късно правиха ИЗБОР НА ПЕВЕЦ????? Точно това казва Дара в този коментар",Негативен,0.82,възмущение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Алооо автора руснакът Филип Кирков има Българско гражданство!,Негативен,0.62,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Най-щастрива от цябата работа е скумрията Саня Армутлиева, която сега ще изкара милиони от златната си рибка Дара !",Позитивен,0.72,злорадство,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Тоя абориген Христо Христов, тотално му е паднала веригата! Горкият, въобще не знае къде се намира! Чак да му стане жал на човек, колко мъка има по този Свят!",Негативен,0.82,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"В целия този проект Бангаранга няма нищо българско освен изпълнителката. Песента е проста и безчувствена, изпяна на английски, но станала хит благодарение на безкрайно талантливата и артистична Дара.",Неутрален,0.55,противоречивост,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Ами че прав е Филип, тая женичка какво се penчu толкоз",Негативен,0.72,пренебрежение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Абе направо Киркоров е спечелил Евровизия, нека да е на чибурашките и без туй имат много комплекси за избиване!",Негативен,0.72,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Киркоров се чуди как да привлече вниманието към себе си,не си струва изобщо да му се отговаря!",Негативен,0.91,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"и какво толкова е казъл Киркоров та подскача нашата ,май ще пресоли манджа5а накрая",Негативен,0.65,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"DARA стана известна в цял свят, а този руски гей освен в просия и пенсионерите в България, никой не го знае кой е.",Негативен,0.91,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Има си хас, Русия да не си препише успеха на България! Щеще даже да е неестествено! Те и азбуката и религията са я взели от небето а не от България :)))",Негативен,0.72,сарказъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"ДАРА бъди по-скромна, трите дни слава отдавна минаха!",Негативен,0.87,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Киркоров много ясно подчерта,че е мълчал дълко време именно заради такива спекулации! Дара,дали щеше да направиш това сама? Я малко свали гарда! Прекаляваш! Омазахте се вече-като че ли кой знае какво е станало!",Негативен,0.87,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Нищо не помниш .Мача беше в София и ги бихме с гол на покойния Трифон Иванов .Не на сред Москва.,Позитивен,0.62,гордост,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Като се наяде въшката излиза на челото!!,Негативен,0.87,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Лъже като руснак...,Негативен,0.92,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Хайде пак силиконови писъци. Малко изчезна от общото внимание и веднага се чуди как да го върне към себе си. Дарче, ти вече си употребена от когото трябваше. Кротни се някъде и не влошавай нещата за себе си с излишен шум.",Негативен,0.97,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Какви ги говори безДара? Варна е родила само два таланта в историята си- другарят Киркоров и моята скромна милост! Вярно, списъкът е доста къс и мек, но това е положението!",Позитивен,0.62,самоирония,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Ако сега има анкета по целия свят коя е ДАРА, и кой е този мазен прикрит гей? Освен в рашистан и Бг някой чувал ли е за това затлъстяло чучелЬо. Дори верният му хомосексуален почитател Драго Чая изглежда по-човешки, след като ходи в Турция да му изсмучат тлъстините",Негативен,0.98,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"не знам с какво тая песен(ако може да се нарече ) която е най меко казано посредствена ,ви кара да се гордеете че сте българи, нито текста е български , нито музиката , нито хореографията , дори не се пее на български",Негативен,0.95,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
На Дара,Неутрален,0.55,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Честно казано, аз се срамувам от това изпълнение и тая песен. Защото не се отъждевявам нито с музиката, нито с маймунджелъците, нито сега с отрицанието, само и само да удовлетворим умраинската мафия в България.",Негативен,0.95,срам,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Достоен отговор,Позитивен,0.72,уважение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Какъв успех?!?,Негативен,0.78,скептицизъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"На Натаняху трябва да благодари, като и на кирчо и кокорчо, туквун, прасчо и чорапчето че скалъпиха бюджета да се приеме еврото ...",Негативен,0.82,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"То па един успех , Бюджета скъсан ,днес ще теглим 3,9 Милиарда Заем , но за таз натрапена ни тъпня еврошизовизия пари имаме .",Негативен,0.95,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: Цитат, само ти ли не си разбрал? нема инвеститор, има гръцка продуцентска компания, с която БНТ работи от години, а правата за Евровизия са на БНТ това е !",Негативен,0.82,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"То па една песен... Само името и песен. А Киркоров щом казва, че е намерил пари, значи е намерил.",Негативен,0.72,скептицизъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Дарче тая работа не като оная работа,Неутрален,0.55,спокойствие,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: анонимен109 Е ,пращаме ги обратно при зелето им.Почнахме ги в Баба Алино тия наглари!",Негативен,0.87,агресия,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Ако не беше България,тоя нямаше да го знаят.",Негативен,0.72,пренебрежение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"От статията за изявлението на Киркоров:""Той отново подчертава, че без него ""Катя, Емил Кошлуков и инвеститора, чието име, разбира се, се пази в тайна по много причини, тази победа нямаше да се случи"".________ЗАЩО СЕ ПАЗИ В ТАЙНА ИМЕТО НА ИНВЕСТИТОРА? Някой руски олигарх?! Да не е ГГ който инвестира и в РР?",Негативен,0.87,подозрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
До: анонимен109 Е може и обратно в Украйна при зелето им.Почнахе ги в Баба Алино!,Негативен,0.82,враждебност,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"спомням си навремето, когато Христо Стойчков играеше. имаше един мач България-Русия та ги бихме насред Масква, и един нагъл руски журналист пита некакви глупости Ицето и вмъква там некъде че ни били асвабадили 2 пъти и Ицето му отговаря "" е ние сага ви освободихме вас от участие на световното"" :))))",Позитивен,0.87,гордост,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Споко, то скрито, покрито не остава, чия заслуга е, ще стане ясно.:))",Позитивен,0.72,оптимизъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Напълно очаквано БНТ мълчи понеже те имат договор не дара,Негативен,0.85,недоволство,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Да не би да е помогнал Гарабедов и да е станала грешка с Киркоров?,Неутрален,0.62,съмнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Този престарял руски гей (и там има такива и то много), който го е ударила деменцията,що трябва да му се обръща внимание?",Негативен,0.93,презрение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: анонимен105 Този сайт е български,а не украински!",Негативен,0.82,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
Саня я подкокоросва да отговаря така,Негативен,0.72,манипулация,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
В този сайт само руски ***.,Негативен,0.95,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: iva, не че нещо, ама Киркоров в момента неможе дори и за себе си да намери спонсор",Негативен,0.78,подигравка,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Украйна ,вън наглите украини от България!",Негативен,0.97,гняв,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"Евровизия е таква боза, че призовото място въобще не означава най добра песен и изпълнител. Не чуваме нищо за големи успехи и световни концерти на победителката, но топлим манджата с интриги и извъртане на реплики. И след като се е потрудила да изреди чия е главната заслуга, продължавам да неудомявам какво точно и е българското на песента за да се идентифицирам с песента и успеха?",Негативен,0.91,разочарование,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"идва от македония с помоша на русия, въобше има ли нещо за което руссия няма заслуга? звучи някак македонско, нали?",Негативен,0.78,сарказъм,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
"До: Ада на чебурашкитеДа и дежурната зомболашка ,която била чувала само руска реч в центъра на София,защото си е мислила,че София му е Киев се обади!",Негативен,0.87,подигравка,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
стига ни занимавахте с Дарачето ;),Негативен,0.55,раздразнение,https://www.dnes.bg/a/448-svobodno-vreme/723740-dara-kam-filip-kirkorov-blagodarya-vi-za-moralnata-podkrepa-no-uspehat-ne-e-vash
