comment_text,article_url,article_title,comment_sentiment,comment_confidence,comment_dominant_emotion,article_title_sentiment,article_title_confidence,article_title_dominant_emotion,article_sentiment,article_confidence,article_dominant_emotion
Свинята пеефска е най-големият провал на ДС!,https://www.mediapool.bg/nai-predpochitanite-kandidat-deputati-kade-sa-liderite-news382547.html,Най-предпочитаните кандидат-депутати. Къде са лидерите,Негативен,0.98,гняв,Неутрален,0.9,любопитство,Неутрален,0.95,спокойствие
Седем хиляди дебели лели още въздишат по кожения шлифер на Бойчето.,https://www.mediapool.bg/nai-predpochitanite-kandidat-deputati-kade-sa-liderite-news382547.html,Най-предпочитаните кандидат-депутати. Къде са лидерите,Негативен,0.78,насмешка,Неутрален,0.9,любопитство,Неутрален,0.95,спокойствие
"Хе хе, Свинята любимец на ромите, ама докато раздава парици.. :)) Сега е време някой да го утепа.",https://www.mediapool.bg/nema-pari-i-ne-glasuvat-peevski-veche-ne-e-lyubimets-na-romite-v-blagoevgrad-news382546.html,"""Нема пари и не гласуват"". Пеевски вече не е любимец на ромите в Благоевград",Негативен,0.98,омраза,Негативен,0.9,разочарование,Неутрален,0.95,спокойствие
"Не мога да разбера - чета заглавието и оставам с впечатление, че хората не са гласували, защото не им е било платено! После чета надолу - ами гласували са ама за друг както е в цялата държава. И се питам сега хем не са им платили, хем са гласували, хем ""нема пари и не гласуват"" и как по-точно се вписва заглавието с информацията под него... Май четене с разбиране не ни е силната страна! То трябва малко мозък и за пропаганда не да препишеш данните от ЦИК и да плеснеш едно ""скандално"" заглавие...",https://www.mediapool.bg/nema-pari-i-ne-glasuvat-peevski-veche-ne-e-lyubimets-na-romite-v-blagoevgrad-news382546.html,"""Нема пари и не гласуват"". Пеевски вече не е любимец на ромите в Благоевград",Негативен,0.93,раздразнение,Негативен,0.9,разочарование,Неутрален,0.95,спокойствие
Ама затова пък ПП пак е пред ДПС - Радост! А това че Путин идва за 4 години не ги вълнува много!,https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Негативен,0.78,разочарование,Негативен,0.8,разочарование,Негативен,0.9,разочарование
Язък дето бихте циганите пак трето място за 8 път! Деца на зеления чорап!,https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Негативен,0.93,презрение,Негативен,0.8,разочарование,Негативен,0.9,разочарование
"Направили са си делко със спонсорите!Има и смекчаващи вината обстоятелства-доста от тях са взели изпитите си без да се явяват....Като аферата в ЮЗУ където съдят професора открил,че не той се е подписвал за взети изпити и сега му отмъщават ,че е разкрил далаверата с измислени юристи.Би трябвало дипломите им да се обявят за невалидни,но тогава трябва да уволнят фалшивите прокурори с такива дипломи,да паднат постановления и обвинения и т.м.Перфектна измама!",https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Негативен,0.96,възмущение,Негативен,0.8,разочарование,Негативен,0.9,разочарование
Всички прекратени вероятно са на свинско с тиква.,https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Неутрален,0.62,неутралност,Негативен,0.8,разочарование,Негативен,0.9,разочарование
и това не помогна на cвuнята ;-),https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Негативен,0.78,сарказъм,Негативен,0.8,разочарование,Негативен,0.9,разочарование
"Cartoon, каква е връзката, между прокуратура и земетресение?Неизпити навреме хапчета...?",https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Негативен,0.78,подигравка,Негативен,0.8,разочарование,Негативен,0.9,разочарование
как няма ги прекрати кат са били шарлатански пиар,https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Негативен,0.86,възмущение,Негативен,0.8,разочарование,Негативен,0.9,разочарование
Сарафов - почетен и пожизнен прокурор! ;),https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Негативен,0.62,ирония,Негативен,0.8,разочарование,Негативен,0.9,разочарование
"В такъв голям медиен сайт да се бърка ""и"" с ""й"" е срамота. Грамотността ви върви към циганско ниво.",https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Негативен,0.96,гняв,Негативен,0.8,разочарование,Негативен,0.9,разочарование
"???? ОБНОВЕНА: Трусът в Япония е бил с магнитуд 7.7 по Рихтер, властите предупреждават за: 'mega-quake' (мега-земетресение) и евакуират 170 000 души! ???????????? (Обновена: Понеделник, 20 април 2026 г. ???? 18:00 ч.) Ситуацията в Япония се развива изключително динамично. Японската метеорологична агенция официално повиши магнитуда на днешното земетресение от 7.5 на 7.7 по скалата на Рихтер. Заповеди за евакуация бяха издадени за над 170 000 души, а премиерът призова гражданите да носят със себе …Прочети целия коментар си запаси от първа необходимост през следващата седмица заради риск от още по-опустошителен трус. Ето най-новото и важно развитие на ситуацията до момента: ???? МАГНИТУД 7.7 И ВТОРИЧНИ ТРУСОВЕ: Първоначалните данни за магнитуд 7.4 и 7.5 бяха категорично коригирани нагоре. Вече са регистрирани поне два силни вторични труса (афтършока) с магнитуд около 5.6 край бреговете на префектура Ивате. ⚠️ ОПАСНОСТ ОТ ""МЕГА-ТРУС"": Японският премиер Санае Такаичи отправи безпрецедентен призив: ""За около една седмица, като специална предпазна мярка... моля, поддържайте готовност за незабавна евакуация и носете аварийни запаси по всяко време."" Властите се опасяват от отключването на т.нар. мега-земетресение. ????‍♂️ НАД 170 000 ЕВАКУИРАНИ И ПЪРВИ ПОСТРАДАЛ: Властите наредиха масова евакуация в префектурите Хокайдо, Аомори, Ивате, Мияги и Фукушима. До момента няма данни за мащабни разрушения. Регистриран е само един леко пострадал – мъж на над 60 години, който е паднал по стълбите в дома си в Хачинохе. ???? ЦУНАМИ – ОПАСНОСТТА ОСТАВА: Предупрежденията за 3-метрови вълни бяха леко понижени (до момента няма вълна над 1 метър). Въпреки това, експертите са категорични, че няма място за успокоение. Д-р Йоанис Кармпадакис от Imperial College London обяснява: ""Цунамито няма нужда да е високо като кула, за да причини щети. Истинската опасност са бързо движещите се водни маси и мощните течения, които разбиват лодки и нахлуват дълбоко в пристанища и реки."" ☢️ ЯДРЕНИТЕ ЦЕНТРАЛИ СА НЕЗАСЕГНАТИ: Международната агенция за атомна енергия (МААЕ) и местният регулатор официално потвърдиха, че няма абсолютно никакви аномалии и течове в японските ядрени съоръжения, включително и във Фукушима. ???????? БРИТАНСКИ МИНИСТЪР В ТОКИО: Британският външен министър Ивет Купър се намира в Токио за стратегически преговори. Нейната визита не е засегната от труса и програмата ѝ продължава. ➖ ➖ ➖ ???? КОНТЕКСТ: СУПЕР-СИСТЕМАТА ""S-NET"" Япония разполага с една от най-модерните системи за ранно предупреждение в света. Миналия юни страната завърши своята подводна мрежа ""s-net"" – 150 сеизмометъра и сензори за налягане, свързани с 5500 км кабели по дъното на океана, които дават на хората безценни секунди за реакция преди удара. ???? Пълната информация и развитието на ситуацията четете в нашия сайт. Линкът е в първия коментар. ???? ➖ ➖ ➖ ⚖️ РЕДАКЦИОННА БЕЛЕЖКА: ???? Данни: Официална информация от Японската метеорологична агенция (JMA), МААЕ и международния обмен. ???? Изображения: Тематично-илюстративен авторски генериран колаж. © Novini London #NoviniLondon #Япония #Земетресение #Цунами #МегаТрус #Извънредно #Светът #Новини",https://www.mediapool.bg/prokuraturata-e-prekratila-nad-23-ot-prepiskite-za-kupuvane-na-glasove-news382544.html,Прокуратурата е прекратила над 2/3 от преписките за купуване на гласове,Негативен,0.94,тревога,Негативен,0.8,разочарование,Негативен,0.9,разочарование
"Аз също смятам, че членството на България в ЕС не е под въпрос. Радев е нужен на Путин вътре в ЕС - да го провокира, дестабилизира и да играе ролята на троянски кон.",https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.86,тревога,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
Дали? Нали за това го лансираха,https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.62,скептицизъм,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
"Вероятно сте прав, че е гъзка. Аз я нарекох кокошка малко прибързано, признавам си.",https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.78,разкаяние,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
"Тая гъска Чернева трябва да е в затвора след като се разбра какви ги е вършила с македонистите. Защо за тая гъска няма ли закони ,това ли е европейското :/",https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.98,гняв,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
"Искрено се надявам Радев да направи повече от онези неща, които във вашия либерален файтон наричате ""бели""!",https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.78,презрение,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
"Коя беше тази кoкoшкa Веселка Черньова, и защо си въобразява, че има правото да говори от името на ""обществото""?",https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.95,гняв,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
"Споко ! Румен Орбан само се базика с петата колона. Иначе е заклет демократ, натовец и европеец ...",https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.74,ирония,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
"По принцип Радев винаги така го е играл. По-краен вкъщи и по-умерен навън. Но въпросът е и какво прави, а не само казва. А сега много бели може да направи под най-благовидни претексти.",https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.82,тревога,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
Къде е това БРЮМ бе? Няма го на картата? Да не е БРЪМ покрай бръмбарите в главата ти? А в глава 1-на от НК не пише ли нещо за подписващите договори като тоя с Боташ?,https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.88,гняв,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
"Естествено, че няма да е тази мишка.",https://www.mediapool.bg/radev-nyama-da-e-nov-orban-pone-navan-spored-evropeiskiya-savet-za-vanshna-politika-news382542.html,"Радев няма да е ""нов Орбан"" – поне навън, според Европейския съвет за външна политика",Негативен,0.62,раздразнение,Неутрален,0.9,спокойствие,Неутрален,0.9,спокойствие
Превъзходен/трезв поглед върху действителността. Но народът не бива да се обезверява. Нито крачка назад! ............................................................................................................................. Туй беше отговор на мнение номер 1.,https://www.mediapool.bg/sindikatite-ochakvat-galab-donev-da-oglavi-narodnoto-sabranie-news382540.html,Синдикатите очакват Гълъб Донев да оглави Народното събрание,Позитивен,0.86,решителност,Неутрален,0.95,спокойствие,Неутрален,0.85,скептицизъм
"От кога го чакаме ! Любимецът на цяла България, Гълъб Донев ! Най-накрая, един по-велик и от великият Бойко !!! ""Оправяч"" на държавните дела ! Край на проблемите!",https://www.mediapool.bg/sindikatite-ochakvat-galab-donev-da-oglavi-narodnoto-sabranie-news382540.html,Синдикатите очакват Гълъб Донев да оглави Народното събрание,Негативен,0.78,сарказъм,Неутрален,0.95,спокойствие,Неутрален,0.85,скептицизъм
"Кога възнамерява Радев да въведе отново ""изходни визи"" за пътуване на Запад?",https://www.mediapool.bg/sindikatite-ochakvat-galab-donev-da-oglavi-narodnoto-sabranie-news382540.html,Синдикатите очакват Гълъб Донев да оглави Народното събрание,Негативен,0.72,недоволство,Неутрален,0.95,спокойствие,Неутрален,0.85,скептицизъм
"Хората толкова много искаха да се отърват от двете прасета, че дадоха властта на хора подписали ""Боташ"", най-унизителния договор в новата БГ история. Хзйде да видим сега ще вкарват ли газ от там, като досега все нещо пречеше... Хората гласували за Радев да следят този въпрос защото някой накрая ще плати сметката. Тъжна история и жалко за България :(",https://www.mediapool.bg/sindikatite-ochakvat-galab-donev-da-oglavi-narodnoto-sabranie-news382540.html,Синдикатите очакват Гълъб Донев да оглави Народното събрание,Негативен,0.96,разочарование,Неутрален,0.95,спокойствие,Неутрален,0.85,скептицизъм
Колко ли партенки се набутаха в парламента,https://www.mediapool.bg/sindikatite-ochakvat-galab-donev-da-oglavi-narodnoto-sabranie-news382540.html,Синдикатите очакват Гълъб Донев да оглави Народното събрание,Негативен,0.86,разочарование,Неутрален,0.95,спокойствие,Неутрален,0.85,скептицизъм
"Избирателите овластиха Радев, без да знаят кой знае колко за хората в листите му. Но сега предстои да ги гледат и да им сърбат попарата. За мен ""Гълъб Донев"" е синоним на ""договорът с Боташ"" по който доколкото разбирам България досега не е плащала задълженията си. Ами ако си ги изискат или ни осъдят да платим?",https://www.mediapool.bg/sindikatite-ochakvat-galab-donev-da-oglavi-narodnoto-sabranie-news382540.html,Синдикатите очакват Гълъб Донев да оглави Народното събрание,Негативен,0.9,тревога,Неутрален,0.95,спокойствие,Неутрален,0.85,скептицизъм
Напълниха парламента с фелтфебели! :(,https://www.mediapool.bg/sindikatite-ochakvat-galab-donev-da-oglavi-narodnoto-sabranie-news382540.html,Синдикатите очакват Гълъб Донев да оглави Народното събрание,Негативен,0.95,разочарование,Неутрален,0.95,спокойствие,Неутрален,0.85,скептицизъм
Доживяхме дърт политофицер да оглави НС.,https://www.mediapool.bg/sindikatite-ochakvat-galab-donev-da-oglavi-narodnoto-sabranie-news382540.html,Синдикатите очакват Гълъб Донев да оглави Народното събрание,Негативен,0.95,презрение,Неутрален,0.95,спокойствие,Неутрален,0.85,скептицизъм
"Не си ли разбрал още? Комунистическата! Така става, когато гризачите са много, а сиринцето е едно.",https://www.mediapool.bg/sindikatite-ochakvat-galab-donev-da-oglavi-narodnoto-sabranie-news382540.html,Синдикатите очакват Гълъб Донев да оглави Народното събрание,Негативен,0.88,презрение,Неутрален,0.95,спокойствие,Неутрален,0.85,скептицизъм
След победата на Радев доматите веднага паднаха до 8:50Ев.,https://www.mediapool.bg/pri-100-obraboteni-protokoli-radev-s-palno-mnozinstvo-gerb-izprevari-pp-db-news382524.html,"При 100% обработени протоколи: Радев с пълно мнозинство, ГЕРБ изпревари ПП-ДБ",Неутрален,0.65,спокойствие,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Всички под 4-те %, без Дивана, са се уредили със субсидийка и ще папкат бял хляб с кюфте през цялата година.",https://www.mediapool.bg/pri-100-obraboteni-protokoli-radev-s-palno-mnozinstvo-gerb-izprevari-pp-db-news382524.html,"При 100% обработени протоколи: Радев с пълно мнозинство, ГЕРБ изпревари ПП-ДБ",Негативен,0.82,ирония,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Намекваш, че тези фондове служат да купуват подчинение у местните крадци?",https://www.mediapool.bg/pri-100-obraboteni-protokoli-radev-s-palno-mnozinstvo-gerb-izprevari-pp-db-news382524.html,"При 100% обработени протоколи: Радев с пълно мнозинство, ГЕРБ изпревари ПП-ДБ",Негативен,0.82,подозрение,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"А петроханци в потрес! Така ви искам.. В ъгъла, скимтейки, без от вас нищо да зависи.",https://www.mediapool.bg/pri-100-obraboteni-protokoli-radev-s-palno-mnozinstvo-gerb-izprevari-pp-db-news382524.html,"При 100% обработени протоколи: Радев с пълно мнозинство, ГЕРБ изпревари ПП-ДБ",Негативен,0.96,презрение,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Ха-ха, опит имали.. Като имат що ония 90 млрд не са при 404?!Що не конфискуваха руските активи, ммм?! Имат те , празните манерки на Каите и Урсулите .",https://www.mediapool.bg/pri-100-obraboteni-protokoli-radev-s-palno-mnozinstvo-gerb-izprevari-pp-db-news382524.html,"При 100% обработени протоколи: Радев с пълно мнозинство, ГЕРБ изпревари ПП-ДБ",Негативен,0.92,презрение,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Тук няма благодарности, само кучетата са благодарни на господарите си. Тук има демонтаж , и ще го усетите ., за всяко нещо си има време",https://www.mediapool.bg/pri-100-obraboteni-protokoli-radev-s-palno-mnozinstvo-gerb-izprevari-pp-db-news382524.html,"При 100% обработени протоколи: Радев с пълно мнозинство, ГЕРБ изпревари ПП-ДБ",Негативен,0.92,гняв,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Вярно е, че имат важни задачи, даже зная едната - Радев да се отблагодари на Борисов, че го направи президент, като му даде за опонент неизбираемата Цецка Цачева.",https://www.mediapool.bg/pri-100-obraboteni-protokoli-radev-s-palno-mnozinstvo-gerb-izprevari-pp-db-news382524.html,"При 100% обработени протоколи: Радев с пълно мнозинство, ГЕРБ изпревари ПП-ДБ",Негативен,0.78,сарказъм,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Боклучаци, това нищо не става от това",https://www.mediapool.bg/pri-100-obraboteni-protokoli-radev-s-palno-mnozinstvo-gerb-izprevari-pp-db-news382524.html,"При 100% обработени протоколи: Радев с пълно мнозинство, ГЕРБ изпревари ПП-ДБ",Негативен,0.98,гняв,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
Помиарско антибългарско племе. Няма какво човек да си трови нервите с тия утайки. Българите сега имат пълно мнозинство в парламента и имат важни задачи. С тая античовешка измет човек повече не трябва да си губи времето,https://www.mediapool.bg/pri-100-obraboteni-protokoli-radev-s-palno-mnozinstvo-gerb-izprevari-pp-db-news382524.html,"При 100% обработени протоколи: Радев с пълно мнозинство, ГЕРБ изпревари ПП-ДБ",Негативен,0.99,гняв,Неутрален,0.95,спокойствие,Неутрален,0.95,спокойствие
"Драги ПП зомбита, умственият ви багаж е доста ограничен, така че не осъзнавате огромната загуба. Още се занимавате с Борисов и Пеевски а Радев - Путин вече ви стъпва на врата! Честито!",https://www.mediapool.bg/radev-pecheli-nad-222-000-glasa-v-sofiya-borisov-e-golemiyat-gubesht-news382535.html,"Радев печели над 222 000 гласа в София, Борисов е големият губещ",Негативен,0.97,гняв,Неутрален,0.8,спокойствие,Неутрален,0.95,спокойствие
"Борисов верно губи няколко милиарда ама бълха го ухапала, с Гуци завлякоха доста повече предишните години. Обаче го е яд на МВР, той им вдигна заплатите а тия неблагодарници не го оставиха да пазарува предизборно!",https://www.mediapool.bg/radev-pecheli-nad-222-000-glasa-v-sofiya-borisov-e-golemiyat-gubesht-news382535.html,"Радев печели над 222 000 гласа в София, Борисов е големият губещ",Негативен,0.92,възмущение,Неутрален,0.8,спокойствие,Неутрален,0.95,спокойствие
Явно във всички МИР-ове в София избирателите са направили мъдър избор. Да ги поздравим! Честито!,https://www.mediapool.bg/radev-pecheli-nad-222-000-glasa-v-sofiya-borisov-e-golemiyat-gubesht-news382535.html,"Радев печели над 222 000 гласа в София, Борисов е големият губещ",Позитивен,0.96,радост,Неутрален,0.8,спокойствие,Неутрален,0.95,спокойствие
"Ха, ха, ха! Да кажем нещо!",https://www.mediapool.bg/radev-pecheli-nad-222-000-glasa-v-sofiya-borisov-e-golemiyat-gubesht-news382535.html,"Радев печели над 222 000 гласа в София, Борисов е големият губещ",Позитивен,0.78,веселие,Неутрален,0.8,спокойствие,Неутрален,0.95,спокойствие
"боко ""спечели"" само това, че сега пээфски шси го извади от зagника му, за да се погрижи за своя . . . такъв (((((-:",https://www.mediapool.bg/radev-pecheli-nad-222-000-glasa-v-sofiya-borisov-e-golemiyat-gubesht-news382535.html,"Радев печели над 222 000 гласа в София, Борисов е големият губещ",Негативен,0.92,презрение,Неутрален,0.8,спокойствие,Неутрален,0.95,спокойствие
..И то при цялото плюене по ПП-ДБ от почти всички останали!,https://www.mediapool.bg/radev-pecheli-nad-222-000-glasa-v-sofiya-borisov-e-golemiyat-gubesht-news382535.html,"Радев печели над 222 000 гласа в София, Борисов е големият губещ",Негативен,0.82,възмущение,Неутрален,0.8,спокойствие,Неутрален,0.95,спокойствие
"Янкулов е прав .Ако в първите дни на НС се направи промяна в закона,визиращ временно изпълняващи, че 6 м. срок важи и за заварените на тези длъжности ,въпроса със САРАФОВ е решен.Може да се допълни и ,че нарушителите на този закон носят наказателна отговорност.",https://www.mediapool.bg/andrei-yankulov-prizova-za-barzi-promeni-v-prokuraturata-news382532.html,Андрей Янкулов призова за бързи промени в прокуратурата,Неутрален,0.72,увереност,Неутрален,0.9,спокойствие,Негативен,0.9,възмущение
"Е колкото и да са бързи промените, ти, Андрейчо, ще ги гледаш по телевизията.",https://www.mediapool.bg/andrei-yankulov-prizova-za-barzi-promeni-v-prokuraturata-news382532.html,Андрей Янкулов призова за бързи промени в прокуратурата,Негативен,0.82,презрение,Неутрален,0.9,спокойствие,Негативен,0.9,възмущение
"Охо,медията вече реже коментари!Започна се със сакатлъка.",https://www.mediapool.bg/andrei-yankulov-prizova-za-barzi-promeni-v-prokuraturata-news382532.html,Андрей Янкулов призова за бързи промени в прокуратурата,Негативен,0.92,раздразнение,Неутрален,0.9,спокойствие,Негативен,0.9,възмущение
"Какво ще правят Янкулов, майка му и Вси светии, ако този ""Квазимодо"" не седне на мястото на идиоте Сарафов!? Въпрос за милиони?!",https://www.mediapool.bg/andrei-yankulov-prizova-za-barzi-promeni-v-prokuraturata-news382532.html,Андрей Янкулов призова за бързи промени в прокуратурата,Негативен,0.88,гняв,Неутрален,0.9,спокойствие,Негативен,0.9,възмущение
"Е защо така? На бас, че не го познаваш! Просто безнаказано и страхливо плюеш зад анинимността на ник-а. Жалка работа…",https://www.mediapool.bg/andrei-yankulov-prizova-za-barzi-promeni-v-prokuraturata-news382532.html,Андрей Янкулов призова за бързи промени в прокуратурата,Негативен,0.96,гняв,Неутрален,0.9,спокойствие,Негативен,0.9,възмущение
Една гащА ПЛЯВА ДА Ги ибеш на нашта магари. Анадънму?,https://www.mediapool.bg/andrei-yankulov-prizova-za-barzi-promeni-v-prokuraturata-news382532.html,Андрей Янкулов призова за бързи промени в прокуратурата,Негативен,0.92,гняв,Неутрален,0.9,спокойствие,Негативен,0.9,възмущение
"Наивен, смешен, некадърен шарлатанин е този на снимката! ;)",https://www.mediapool.bg/andrei-yankulov-prizova-za-barzi-promeni-v-prokuraturata-news382532.html,Андрей Янкулов призова за бързи промени в прокуратурата,Негативен,0.95,презрение,Неутрален,0.9,спокойствие,Негативен,0.9,възмущение
"Това май го е написал в ""програмата"" си. Но нищо не мъцва за безкрайните правомощия на главния прокурор като институция. Аз това го разбирам като да иска да си сложи собствен Сараф.",https://www.mediapool.bg/andrei-yankulov-prizova-za-barzi-promeni-v-prokuraturata-news382532.html,Андрей Янкулов призова за бързи промени в прокуратурата,Негативен,0.88,недоверие,Неутрален,0.9,спокойствие,Негативен,0.9,възмущение
"И към Пекин - че там икономиката супер успешна, рече клепоухия руZки шуряк.",https://www.mediapool.bg/radev-tova-e-samo-parvata-stapka-news382531.html,Радев: Това е само първата стъпка,Негативен,0.82,презрение,Неутрален,0.85,спокойствие,Позитивен,0.95,надежда
"Когато двама човека мислят еднакво, единият не мисли. В случая електоратът не мисли. Моисей с Шкодата ще оправи нещата! Та той е президент! :D:D:D:D:D",https://www.mediapool.bg/radev-tova-e-samo-parvata-stapka-news382531.html,Радев: Това е само първата стъпка,Негативен,0.86,сарказъм,Неутрален,0.85,спокойствие,Позитивен,0.95,надежда
Първата стъпка към новия мафиотски модел и към МАсква.,https://www.mediapool.bg/radev-tova-e-samo-parvata-stapka-news382531.html,Радев: Това е само първата стъпка,Негативен,0.88,тревога,Неутрален,0.85,спокойствие,Позитивен,0.95,надежда
"Така де, а боташа ще бори монополите!",https://www.mediapool.bg/radev-tova-e-samo-parvata-stapka-news382531.html,Радев: Това е само първата стъпка,Негативен,0.72,недоверие,Неутрален,0.85,спокойствие,Позитивен,0.95,надежда
"Не драги, цензурата е ваш монопол.",https://www.mediapool.bg/radev-tova-e-samo-parvata-stapka-news382531.html,Радев: Това е само първата стъпка,Негативен,0.86,възмущение,Неутрален,0.85,спокойствие,Позитивен,0.95,надежда
"Както е написал Пушкин за ""освободените"" от руските поробители народи, сред които за проклетия е и нашия: и наследяват те от род във рода, хомот с дрънкулките и бича.",https://www.mediapool.bg/radev-tova-e-samo-parvata-stapka-news382531.html,Радев: Това е само първата стъпка,Негативен,0.95,гняв,Неутрален,0.85,спокойствие,Позитивен,0.95,надежда
"Да, след първата стъпка следва втората и третата към Кремъл.",https://www.mediapool.bg/radev-tova-e-samo-parvata-stapka-news382531.html,Радев: Това е само първата стъпка,Неутрален,0.72,очакване,Неутрален,0.85,спокойствие,Позитивен,0.95,надежда
"Ако “дълбокият“ план е в дългосрочна перспектива България да бъде извадена от ЕС, това ще проличи с първите решения на новото правителство. Ако започнат - за да изпълнят предизборните си обещания - масирани бюджетни преразпределения и държавна регулация на цените, увеличени социални харчове, увеличения на пенсиите и енергийните субсидии, това неминуемо ще доведе до конфликти с европейските институции. Такава политика ще бъде поддържана до момента, когато прогерсивните елементи ще решат, че повече така не може да продължава и трябва да се махаме от този съюз, който само пречи на правителството да управлява справедливо.",https://www.mediapool.bg/radev-tova-e-samo-parvata-stapka-news382531.html,Радев: Това е само първата стъпка,Негативен,0.82,тревога,Неутрален,0.85,спокойствие,Позитивен,0.95,надежда
Тръпна в очакване да прочета дълбокомисления анализ на изборите от титана на мисълта Христо Гроздев.,https://www.mediapool.bg/dezinformatsionna-kampaniya-sreshtu-mashinite-i-kiberataka-news382529.html,Дезинформационна кампания срещу машините и кибератака,Негативен,0.82,ирония,Негативен,0.95,тревога,Неутрален,0.9,спокойствие
"Пич, ти сигурно се шегуваш? Освен ако не тръгнат да избират главен прокурор от списъка отзад напред.",https://www.mediapool.bg/dezinformatsionna-kampaniya-sreshtu-mashinite-i-kiberataka-news382529.html,Дезинформационна кампания срещу машините и кибератака,Негативен,0.82,ирония,Негативен,0.95,тревога,Неутрален,0.9,спокойствие
