comment,sentiment,confidence,dominant_emotion,article_url
"Тия само като ги гледам с Ентелигентните си мутри и ме сбира срам че представляват голяма част от сънародниците ни .....Ба си амебите мазни родени от хидрата- Политика,гняс.",Негативен,0.97,отвращение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
Типични болни отрепани педали.,Негативен,0.98,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
Докараха Радев и сега са в състояние на свободно падане.,Негативен,0.78,злорадство,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Не е необходимо Народно Събрание, цялата власт е в регресивните русофилистици, те ще решават всичко, а андрешковците ще изпълняват. Очаква се руска телепиздия по петъците, възстановяване на МОЧА, задължителен руски в училищата, съботници, възстановяване на член Първи в нова Конституция за водещата роля на мунчовата клика, преследване на всички не симпатизанти на новата номенклатура, дирижиран референдум за ЕС и НАТО, вдигане паметници на лилиПуткин и още ред изненади за овчето стадо.",Негативен,0.97,гняв,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Големи глупости си написал, но от съботници има на лежаща нужда, че като гледам колко боклуци има навред, особено е мръсно в столицата, няма да е лошо да се чисти всяка събота.",Негативен,0.72,раздразнение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Ако те са русофилистични, незнам какво да кажа за другите....По твоята логика сигурно израждане най-малко са такива?!?",Негативен,0.78,сарказъм,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Нито са леви, нито са десни, най са русофилистични, сборище на изтърсаци на комунистическата номенклатура, надянали европейски маски",Негативен,0.97,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Когато властта беше в ръцете им, се занимаваха с щуротии - нарязване на паметници, разваляне на договори, правеха се на атомни енергетици, показни арести, гонене на дипломати, ... После запяха песента за равноотдалечени политици - от какво отдалечени - явно от обещанията си.Ако ги вълнуваше съдебната реформа истински, можеха да я осъществят, можеха да съберат плаващо мнозинство, но май само за вдигане на заплатите си бяха съгласни на такъв ""компромис"".Мошенници, гласувах за вас поотделно по веднъж,нагледах се на севро-сеир, сега изчезвайте, барабар с прайда си, сектите си, украинските си кокошки с брошки и всичките си ""ценности""",Негативен,0.97,гняв,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Циркаджии, които се изпокараха за места в парламента и позции.",Негативен,0.92,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Ще се разделим на две парламентарни групи, ама да направим парламентарен съюз. Асене, надрусан ли си, що ли?!? Какъв е смисъла от едното, като другото е точно обратното. Айде бегай при баща си радев и спри с цирковете, то отдавна е ясно, че ти е мило за него. То не случайно още преди години бойко рече, че за разлика от ДБ, с вас е невъзможно да се разговаря, щото вие сте просто някакви бесновати истерични наглеци.",Негативен,0.97,гняв,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Прокситата на Шиши и Боко се раздвижиха. За съжаление на Радев ще му е трудно за съдебната реформа.В новия парламент има 131 нови депутати, а всички останали са проксита на прасето и тиквата.",Негативен,0.91,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Клеясъл, тая мантра вече не върви. Няма вече ""моделът Борисов и Пеевски"". Нямам идея с какво ще облъчвате кретенското население на България. Територия населена на почти 100% от лоботомирани олигофрени. Но вече не върви. Кретените избраха кретен. Кретенокрация. Ай оди у лево, да ти ....майката.",Негативен,0.99,гняв,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
Тия двете вън от парламента за измама,Негативен,0.92,гняв,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
"Аз мислех, че Възраждане са жалки, но тези ги биха...",Негативен,0.82,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
Снимката кърти - сбирка на олигофрени.,Негативен,0.97,презрение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
Особено четвъртия от ляво на дясно. Кърти мивки...,Негативен,0.62,раздразнение,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
Този високият демократичен субект натрупа по-голям стаж като председател на партия от Тодор Живков.,Негативен,0.72,ирония,https://dnes.dir.bg/politika/sledizborno-roene-vota-specheliha-pet-no-v-noviya-parlament-vlyazoha-shest-formatsii
Разпадайте се продажници!,Негативен,0.97,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
от конкурса за най-противен и грозен ПеП-ДеПраст (просто Европедал) е Божанов особено след тези снимки. Това че е най-грозен се компенсира от това че е най-тъпият ( след еднокнижника Буда с неговата единствена прочетена книга Винету ). Да си направи изводи и да изчезне от политиката заедно с останалите Пе(П)Де(П)раси.,Негативен,0.99,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Този развод най-после ще ми открие възможност да гласувам за ДБ.Въпреки, че съвсем не одобрявам Мирчев.Съюзът им с пп беше неестествен и противен.",Негативен,0.72,облекчение с примес на неодобрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"От друга страна ДБ/ДСБ могат да си върнат част от избирателите, които не са чак толкоз широко скроени като ПП. Да не говорим, че при разумно говорене част от нормалните гербаджии могат да се присъедият към тях.",Позитивен,0.62,надежда,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Като видяха, че нищо не направиха, по добре да се разведат.",Негативен,0.78,разочарование,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Развод ми дай сбогом любими седесари,Негативен,0.78,разочарование,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Асен не е гей.,Неутрален,0.75,спокойствие,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Не е точно гей - те поне пое..бават само 1 партньор като Божанов. Той е ЕВРОгей който прецаква всички с които работи даже и да ги е пое..бавал. Готов е и баща си да оправи ако ще има полза от това.,Негативен,0.97,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"От самото начало, още преди да направят партия, ПП бяха съмнителни и такива си останаха през всичките години. Мунчо ги роди и сега мунчо си ги прибра, ей това стана. Всички простотии, които се случиха в коалицията, бяха направени от ПП. Те бяха с изтеклите записи, те натискаха за подкрепа на радев на президентските, те натиснаха за сглобка с герб, те се натискаха на шиши, парапети, пици с кристали, фалшиви подписи, погазване на конституцията, пачки с пудели и какво ли още не беше, все от тях дойде. Нещастни мижитурки, толкова жадни за власт, че предадоха всичките си партньори. Абсолютна парлама е този ""парламентарен съюз"", който правят сега, никакъв смисъл ДБ да се занимават повече с тях.",Негативен,0.97,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Добър ход на Василев. Има много смисъл в решението му и разбира от рискови ходове. ДБ и особено ДСБ нямат толкова широко мислене, а си кютат каквото си знаят.",Позитивен,0.62,одобрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Асеня иска отворена връзка. Като Лена и Миро,Неутрален,0.62,спокойствие,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Време им е на тези двамата да сключат брак.,Неутрален,0.65,спокойствие,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Изиграха за пореден път хората,които гласуваха за тях.Цялата идея на разделението е да имат двама зам.председатели на НС.",Негативен,0.92,разочарование,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"И два пъти повече време за изказване , два пъти повече членове в комисии. Селски тарикатлък , що не вземат да го патентоват.",Негативен,0.88,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Гарант за демокрацията били, видиш ли.....Какъв гарант, бе? такъв дето с тъпотитиите от последните години ни докарахте Радев и сега се разцепвате, ама го правели за силна България. ПЪЛНИ НЕЩАСТНИЦИ. Мразя ви, защото заради вас сме в безмремие от 5 години, а отсега нататък още повече не е ясно какво ще става в страната.",Негативен,0.99,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Пет човека и куче са гарант за демокрацията в България?,Негативен,0.78,скептицизъм,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Разкарайте Тулупа и се сливайте с герб.,Негативен,0.82,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"И за какво са им на ГЕРБ? Тия нито експертиза имат, нито идеи за каквото и да било.",Негативен,0.93,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Ха ха, асенчо как подготви пп да пристане на радев - разкара всички кирчовци и ленки, после се отърва от седящите в скута на пеевси и сега той е чист като сълза :)))) Хитран голям.",Негативен,0.72,сарказъм,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Тези немогат да се гледат , а щели да управляват дърцавата. Апсолютни шарлаатани. Не трябва да им дават 2 зам. председателски места, независимо, че ще се разделят в 2 парламентарни групи. По същата логика партията на Радев може да направи 13 парламентарн групи по 10 човека, това гарантира ли 13 зам председателя на парламента",Негативен,0.95,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"ментета, нямате полезен ход както и да се прегрупирате. Айде със здраве",Негативен,0.88,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Васил Велев: Финансовият водовъртеж - България на ръба на гръцки сценарий,Негативен,0.87,тревога,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
А какво ще стане с еврото?,Неутрален,0.72,безпокойство,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Тоалетна хартия и салфетки.,Неутрален,0.97,спокойствие,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Нещо се готвехте да управлявате, вие сте повече от нежелани. Трайчо Трайков беше министър на Борисов който той уволни, негов министър беше и Денков, ""далече"" ще стигнете така...",Негативен,0.93,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Паразитираха около ПП. Много хора за това и не гласуваха за тях. ПП са партия с визия. Политиките им са обърнати и към обикновения човек, ДБ са откровени популисти.",Негативен,0.72,разочарование,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"ДБ са последователи на дясната идея на СДС,а ПП са пълна измишльотина ""без цел и посока""!",Негативен,0.88,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Мерзавци! Излъгаха всичките си избиратели. Уж се разделят, пък всички решения ще вземат заедно. За пари и власт ще продадат и собствените си майки. СРАМ. Радев трябваше и вас да приключи. С какви очи искат хората да гласуват за тях.",Негативен,0.99,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Всичко е за пари и благинки в комисиите. Ако са коалиция, ще имат тук таме председател или по един заместник в комисиите и ще се изпокарат от коя квота да е. Ако са две партии в парламента, ще имат на теория два пъти повече участници в комисиите. Отделно това иглежда че може да са четири години парламент и парите са много важни за тях.",Негативен,0.87,цинизъм,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Няма по лицемерна сган от петроханското НПО !!!,Негативен,0.97,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Някой се притеснява, че могат да се съберат 160 гласа за квотатата на ВСС.Някой се притеснява, че ПП-ДБ ще издигне Гюров за президент и ще го засенчи.Гнома казва, че не трябва да има разделение, а го предизвиква по линия на притеснения?Айде бе гном, подпиши Гюров да е кандидат за президент ...",Негативен,0.88,раздразнение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Гнома Гюров никога няма да бъде президент , защото е пълен некадърник и гнусна бременна хлебарка.",Негативен,0.99,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Мръсните номера на ПП се целят в партията на Радев. Искат с шепичка депутати да определят политиката на България. Помним как изработиха Мария Габриел, помним и как клатят и събарят властта, когато не им е удобна.",Негативен,0.93,гняв,https://dnes.dir.bg/politika/pp-predlaga-na-db-da-se-razdelyat-na-dve-grupi-v-obsht-parlamentaren-sayuz
"АКО НЕ СА ПП , ДБ НИКОГА НЯМА ДА ВЛЕЗЕ В ПАРЛАМЕНТА И ОЗИ ПЕДЯ ЧОВЕК НЯМАШЕ ДА ГО ИМА В НС И НЯМАШЕ ВСЯКА ВЕЧЕР ДА ПИЕ 16 ГОДИШНО УИСКИ С ЧАМ ФАСТЪК ?",Негативен,0.87,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"МНОГО ДЕБЕЛИ ТЕЗИ ДВЕТЕ КОТЕТА ! ЕТО КАКВО ПРАВИ ПАРАТА В ПАРЛАМЕНТА -ДЕБЕЛИ ! ЕВТИНИ КЮФТАЦИ И БЯЛО МУСКАТОВО ВИНО , ЗА ДЕСЕРТ ,,САХЕР "" ! А ПЛЕБЕИТЕ КУЧЕТА ГИ ЯЛИ ! ДА ЖИВЕЙ ТРУДА !",Негативен,0.91,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Кокорчо и като андропология досущ прилича на Шиши и Тиквата,Сладур!",Позитивен,0.72,радост,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Мосю женераль Атанасов щял да става президент.,Неутрален,0.62,ирония,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
И тяхната не е лесна: брак между педофили и лица от третия пол.,Негативен,0.85,отвращение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Перманентният дърт атанасов да се пенсионира.Абе този комп.... на колко години е?Няма ли за него закони?,Негативен,0.93,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Не може пп да има 16 депутати а ниските и грозните да вкарват с преференции и схеми 30. Това са паразити които само търсят някоя ракета носител.,Негативен,0.97,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"хахаха, тези шарлатани копаят под дъното... много бързо направиха сметка как да изцедят по-добре българите -данъкоплатци. Искат да им се плаща двойно - за зам. председатели на НС, шефове на парламентарни групи, шефове и членове на комисии, за сътрудници...Мислят се за големи тарикати!",Негативен,0.97,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Помнете ми думата - РОДИ СЕ НОВИЯТ ШИШИ - Асеншиши!,Позитивен,0.72,ентусиазъм,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
МЛого увиснали!И двете дами и тандемът Иво/Божо...само Зайо ухилен!,Негативен,0.72,разочарование,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Вие сте гнусна, безродна измет и мястото ви е в трудови лагери, не в парламента!",Негативен,0.99,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Съобщение от Секретариата на Н.В. Цар Симеон IIНа 19 април 2026 г. Негово Величество гласува на изборите за Народно събрание в българското посолство в Мадрид. Царят е в Испания по повод 65 години от сватбата на близки роднини на Техни Величества.Поради множеството запитвания, информираме, че Царят и Царицата няма да присъстват на тържествата в Стокхолм по повод 80-тата годишнина на шведския крал Карл VI Густав. Въпреки личната покана, която се получи, Царското семейство реши, че на тяхната възраст подобни официални церемонии са им в тежест.",Неутрален,0.72,спокойствие,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"И на кой му пука за крадлив дедо ? той проигра своя шанс със същите глупости като ИТН - за 800 дни ще се оправим - ВЕРВАЙТЕ ! После гепи хектари гори - даже по два пъти.... Направи безпринципна тройна кокалиция. Поредното зомби от бунището на историята ! Кой плаща за ""Прес службата на негово величество"" ?и какво общо има неадекватния ""цар"" с развода на между ПП и ДБ ?",Негативен,0.97,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Лю пюти жинирал не мое да не е прецедател на демократите и народен представител. Нещо като пожизнен хамстер.,Негативен,0.91,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Каква невероятна футболна драма, драги зрители! ""Демократите"" се хванаха гуша за гуша... изпуснаха кокала и сега борбата е за оцеляване. Ама то в България евроатлантик до евроатлантика, мила моя майно льо... то не са ДБ, ДСБ, ПП, СДС... да не забравяме, че Герб и ДПС също са евроатлантици. Кирчо от ПП си говори интимно с баба Урсула, а пък тя се прегръща с Бойко. Евроатлантик Гюро пък ходи да се кланя в Украйната и да им обещава милиарди, с едничката мисъл да се хареса и той на баба Урсула и компания. Трагедия.Българинът обаче е реалист. Радев тепърва ще го видим що за стока е (аз лично нямам големи очаквания), но поне показа, че е стъпил здраво на земята. Цънцарова с тоя въпрос ""чий е Крим"" голям автогол вкара на пепедебетата.",Негативен,0.82,сарказъм,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Да идва ""възраждане"", че ми омръзнаха вече тия политически циркове.",Негативен,0.82,умора,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"всъщност, в парламента може да има 24 парламентарни групи. 10 депутати стигат. И от това следва, че трябва да имаме 24 председатели на нс, и във всяка една комисия да има 24 члена. Може да имаме и 23 парламентарни групи и 10 независими депутати. И всички вие, господа избиратели, виждате ли, колко сбъркана, колко идоотска, и абсурдна е българската политическа система. Партията на Радеф има 131 депутати който дори не си знаят имената, и още утре, може да се разделят на 13 парламентарни групи и един независим. И няма закон, който да попречи на това, дано поне малко разбрахте, какво е безумието, наречено българска държава",Негативен,0.97,възмущение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Съдът на ЕС заповяда Унгария да разреши на децата достъп до съдържание за хомосексуализъм и смяна на пола! Унгария е нарушила законодателството на ЕС, като е забранила на деца достъп до ЛГБТ съдържание, постанови Съдът на Европейския съюз, като разпореди на Будапеща да отмени законодателството. Законодателните мерки на Унгария срещу ЛГБТ общността са в нарушение на редица закони на ЕС, заяви Съдът в прессъобщение. Магистратите отсъдиха в полза Европейската комисия, която инициира делото срещу Унгария. Унгарският законопроект е срам, заяви председателят на Комисията Урсула фон дер Лайен през 2021 г. обещавайки да използва всички правомощия на Комисията. Въпреки натискът на Брюксел унгарското правителство миналата година забрани събитията за т.нар. Европрайд (демонстрации на ЛГБТ общността в Европа) и разреши на полицията да използва биометрични камери за идентифициране на организаторите и участниците, задълбочавайки противопоставянето си с Еврокомисията. Изпълнителният орган на ЕС вече може да предприеме допълнителни действия и да поиска финансови санкции, ако Унгария не изпълни решението. Тоест, ЕС иска да забрани на тийнейджърите да използват социалните мрежи с изключение на ЛГБТ съдържанието. Какъв нюансиран начин за „защита на децата“ онлайн...",Негативен,0.88,възмущение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Не понасям Асен Василев, но откакто Мирчев Тъпото инсталира Христанов лудото в правителството се радвам на всичко , което ще изпрати Мирчев обратно в КрушариХристо Иванов се усети и се оттегли, но Ивайло Мирчев е толкова алчен и тъп , че трябва да се скрие в миша дупка",Негативен,0.97,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Не подценявайте ефекта на оземпика.,Неутрален,0.62,предупреждение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Още една голяма стъпка към 121-те депутати, хихи. Невероятно малоумни същества. Смех.",Негативен,0.93,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Путин е виновен! Той ги раздели! ХаХаХа!!!,Негативен,0.78,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Вие си продължавайте ""абсолютно"" , заедно, каквато и лъжа да е това,Но за всички вече е ясно че се интересувате само с колко ще си захраните сметките.Мен ме отвратихте.",Негативен,0.97,отвращение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Развод ни дай,развод ни дай,и повече не ни мъчи......Десният евроатлантически слугинажостана без никаква цел,поради което Българският народ го уволни позорно!ПП и да България са в същата позиция,но ...Откраднатите от БСП-Нинова социални и политически Идеи все още държат тези предатели на България на повърхността!Не за дълго.На абсолютно никого няма да липсват!!!Освен Иво Инджев и файтона му почитатели...",Негативен,0.93,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"""Отлюспването"" и роенето е стара седесарска умно-красива традиция. Нищо ново под слънцето.",Неутрален,0.62,ирония,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Разпаднаха се е преди конституирането на новия парламент. Кокорчи ги накокорчи. Ама то жълтопаважниците нито са умни, нито са красиви.",Негативен,0.89,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
На Кокорчо май много не му пука какво мислите :),Позитивен,0.72,забавление,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Парата е гУлема работа ! Разделя и събира идиотите .,Негативен,0.78,цинизъм,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Петрохан става Петро Хан,Неутрален,0.75,спокойствие,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Еее супер. Вече няма да сте и трети,Негативен,0.82,ирония,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Дебилна България са тотал щета олигофрени и нямат никакъв шанс да се докопат до каквито и да е постове и власт за крадене. Обаче, то и Педофили Петрохан са същата гняс. Дебилния капацитет на България общо взето е някаква константа и тя е 400 хил.. олигофрена малоумника. Ако се разделят на по 200К ще са мега зле. Не, че сега не са малоумни, но ще са още по-зле. Но те са толкова елементарни, че очаквам всякакви дебилщини от тези тотални олигофрени.",Негативен,0.99,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Дженерала гледаше като пропусната крава от бик, ох, ох, мъка, мъка",Негативен,0.82,тъга,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
Пропуснатата крава от бика е в основата на безумието.Да се пенсионира и да сппи да ни отвращава предимно с позициите си.За визията му няма да говорим.,Негативен,0.91,отвращение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Знаеш ли, дребния генерал има една цел - малко парички за пенсия, докато Ивайло Мирчев е малодушно, дребно човече, което е адски алчно и нагло . Асенка иска да се споразумее с президента, ама Мирчев иска твърде много и ето ти резултат",Негативен,0.95,презрение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"каква поредна футболна драма!ай, стига ни занимавахте с глупостите си, дори не сте втори...",Негативен,0.91,раздразнение,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Каква трагедия ! Сега цяла нощ ще плача,",Негативен,0.97,тъга,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Е ясно е че ПП са леви, ама и те си го казват…",Неутрален,0.62,спокойствие,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Палавата Кристина и бутиковият Дженерал Атанасов - каква драма и трагикомедия, дженерале, дженерале",Негативен,0.62,ирония,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"""От ДБ продължаваме да бъдем гарант за демокрацията на страната"" - ха ха ха",Негативен,0.85,подигравка,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"-Дай си ми бойлера!-Нье,нье мой йе.Фак оф.",Негативен,0.92,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"Радев ги закопа тея. Те виждат че в таа работа сега кактоэсе очертава, да висят в парламента вече нема далавера. Не са потребни никому за коалицийка, за врътки с бизнес и олигарси, за продажба на държавни и народни интереси, понеже Радев има пълно мнозинство.И сега ще се хванат един друг за гушите. Това чаках от много време.",Позитивен,0.72,злорадство,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
"-Дай си ми бойлера!-Нье,нье май йе.Фак оф.",Негативен,0.91,гняв,https://dnes.dir.bg/politika/db-sa-protiv-razvod-s-pp-razdelenieto-e-seriozna-politicheska-greshka
