comment,sentiment,confidence,dominant_emotion,article_url
Сега и на рублен ако му спрат бот фермата цена няма да имат. 90% от трафика му е фейк. Като него.,Негативен,0.95,гняв,https://www.dnes.bg/a/604-izbori-2026/717443-tiktok-zakri-34-falshivi-akaunta-agitirali-za-peevski
"Аналогично ще се действа и в агитирането за партията на Радев, агенциите му дават над 30% прогнозни резултати, представете си колко фалшиви акаунта са създадени за тази цел...Руските хакери са задействани, а ЕС ще следи за пропаганда и манипулации в социалните мрежи, което вместо да зарадва Радев, го вбеси. Сам се издаде , и то още преди да е дошъл на власт, за какво и за кого се бори!",Негативен,0.95,възмущение,https://www.dnes.bg/a/604-izbori-2026/717443-tiktok-zakri-34-falshivi-akaunta-agitirali-za-peevski
"Чакай да схвана, тоест КИТАЙ твърди, че Пеевски мрами. К-и-т-а-й. Ко-мунистите.",Негативен,0.9,сарказъм,https://www.dnes.bg/a/604-izbori-2026/717443-tiktok-zakri-34-falshivi-akaunta-agitirali-za-peevski
"Dneska bege много смели, щом пишат така, срещу пеевски. Дано нямат деца меца родители мродители да се грижът че ....",Негативен,0.9,заплаха,https://www.dnes.bg/a/604-izbori-2026/717443-tiktok-zakri-34-falshivi-akaunta-agitirali-za-peevski
"А фалшивите акаунти на петрохаските педофили, елфи, акф и мирчев кога?",Негативен,0.95,гняв,https://www.dnes.bg/a/604-izbori-2026/717443-tiktok-zakri-34-falshivi-akaunta-agitirali-za-peevski
"Всичко му е такова на Говновоза. Лъжи, измами,кражби, далавери и заплахи, най-много обича заплахите. Добре че американците го приключиха,ама май не са му казали и то затова вири нос. Къде ще е почивните дни,в САЩ или Великобритания? Или ще ги гледа само на картинка?",Негативен,0.98,гняв,https://www.dnes.bg/a/604-izbori-2026/717443-tiktok-zakri-34-falshivi-akaunta-agitirali-za-peevski
"Оскар за роля ""купувач на гласове"", трябва да получат ""заловените"" от полицията на алкохолика и поклонник на спорни прокурорки, на яхти и узо Дечев, и другият тройкаджия, секретарят на МВР. Всичко е постановка, фалшификации и подметнати пари.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Кметовете с малки изключения са кадри на ГЕРБ, същото важи и за прокурорите, МВР, следствието. Само напоследък ГЕРБ, разбирай ББ, вкара двама съдии от ГЕРБ и в КС, така че служебният министър на МВР има основания да прави забележки и да се ядосва. А ББ по същото време оповестява Аз социология не съм учил От 2009 г. ГЕРБ , т.е. ББ, е управлявал 3 мандата - до 2020 г. и от 2023 досега още три пъти и през цялото това време е въвеждал свои хора навсякъде в държавната и общинска администрация.",Негативен,0.95,недоволство,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
;)))) mvr proizvejda falshivi dokumenti i posle gi hvasta...maliii goliam vic,Негативен,0.9,ирония,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"В ход е хулиганството на алкохолика и любител на яхти, спящият по пейки пиян, Дечев, също и на неговия копой с когото в училище едва са закърпвали среден 3.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
Отлично г-н Дечев добра работа ! Статистики не следя гледам реакции !,Позитивен,0.95,одобрение,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Тези петроханци насрочили Прайда на 13 юни, кагато Гойко Митич и Бойко Борисов имат раожден ден, както и Мина Тодорова (любимата на Яворов)",Неутрален,0.85,спокойствие,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Пелтечев, от узото ти се е размътила главата, а погледа ти е разтроен, така че ти се привижда, баби.",Негативен,0.85,насмешка,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Внимавай, че сме уведомили Тръмп.",Негативен,0.85,враждебност,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Ухаа, кво квиченье пада...... квииииик, квиииик.... кеф...",Позитивен,0.9,злорадство,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"И КОЙ е лидера по купуване на гласове? Борисеевски ли? Навсякъде ЛЕВИТЕ купуват гласове, бе, тоест ВИЕ, наследниците на Държавна сигурност.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Ако ППДБ е в управлението ще има Прайд всяка година.Ако тиквата и прасйето са в управлението Прайд няма да има така,че гласувайте хора за ППДБ!",Позитивен,0.8,ентусиазъм,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Вашите кметове, пиянде пепейско?",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
Ако Чекмеджан и Дебелян останат под 80 дупетата - ще стане интересно. Ама с толкоз пара - доста трудно...А дано - ама надали..Само МАСОВО гласуване ги спира тия...,Негативен,0.9,разочарование,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Дечев да си каже с ръка на сърцето АКО В ПЛИКОВЕТЕ ИМА ЕДНО ЛИСТЧЕ,НАКОЕТО Е ИЗПИСАНО ""ПП"" КАКВО ЩЕ НАПРАВИ! Ако изобщо има такива пликове,обаче! Смятам,че това е поредната лъжа на Шарлатаните!",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
Представят ли си кмет на НН или ГРОБ да си седи мирно и да не организира купуване на гласове ?,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Ние всички членове на ЛГБТ обществото отново ще подкрепим ППДБ и на тези избори,защото те подкрепят еднополовите бракове.",Позитивен,0.95,надежда,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
Ако Чекмеджан и Дебелян останат под 80 дупетата - ще стане интереснооАм с толкоз пара - доста трудно...А дано- ам надали..Само МАСОВО гласуване ги спира тия...При ексРезидента Крадеф играят гоуеми кинти и манипулации,Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
Яхтичката с Теди,Позитивен,0.75,радост,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Този от небето ли пада. Лойко и Шиши за това са ги поставили там, ако не гласуваш правилно няма да си в списъка за дърва, няма социален патронаж ...",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Дебелян им е поставил норматив. Ако не го изпълнят, вече не са кметове. Те се занимават с този спорт отдавна, но чак сега някой дръзна да ги подгони.",Негативен,0.9,възмущение,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Всеки нормален човек над 10-годишна възраст знае кой купува гласове. И това не са нито ПП-ДБ, нито Радев. Това са Борисов и ортакът му в краденето Пеевски.",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Емил Дечев да не си мисли, че хората не обсъждат помежду си изборите. Говорим, спорим и после стигаме до консенсус и решаваме наше село за кой ще гласува. Дечев ще ни каже какво да правим. Ай, сектир!",Негативен,0.95,раздразнение,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
Я как можело да работи МВР когато има свестни хора начело,Позитивен,0.9,одобрение,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
Лидерите при купуването са двама - Тиквата и Сви ня та,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Да кметовете на София, Варна и Благоев град масово купуват роомите. Трябва да се сменят.",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
Премиерът Гюров трябва незабавно да смени всички кметове! Както направи с областите управители!,Негативен,0.85,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Поредната маниполация на ЕМо узото. Ако умник Гюро обяви война, главнокомандващата Йотова последна ще научи. Шарлатанчета от Петроханската сеекта.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
В Бургас например ППДБ са един файтон хора с файтонджия Дървото.Крепост на ГЕРБ!,Негативен,0.9,насмешка,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Кажи имената и населените места ,защото иначе е само внушения",Негативен,0.8,недоверие,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"АМИ СЕГА АРЕСТУВАЙТЕ И ВСИЧКИ КМЕТОВЕ НА БЪЛГАРИЯ, ЗА ДА Е ЗА ДОВОЛЕН РЕШЕТНИКОВ..... КАКВО ПАДЕНИЕ И КАТАСТРОФА НА ПППУТИНСКИТЕ ПАРТИИ....",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"До: жжт Припомни ми ЕДНО законно нещо да сте направили, жълтопаважни едноклетъчни неможачи.",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Кметовете са политически лица - избират се на избори, а не се назначават като вас. А вие, служебните и уж равноотдалечените от партии, не се опитвате, а направо си купувате изборите. Факт!",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"А, областните управители, които Вие назначихте?",Негативен,0.75,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Ало Дечев , ясно си личи с колко си завършил , та да не знаеш че съдът определя дали даден човек е купувал гласове или не! Но фактите говорят неумолимо , колкото и да се хвалиш с увеличените проценти , няма нито едно решение на съда , което да потвърждава думите ти! А стана ясно че НПО на Сорос , в частност ПП/ДБ, ССБ , АКФ и ред други установяват цялата власт в страната , стс свое МВР и свои началник служби! Така честни избори не се правят от нелегитимен кабинет , преследващ само политическите",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"Наздраве министър Узо! Вашето МВР, още 9 дни! Шарлатани гнили!",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"ППДБ: Най ни е кеф с наше МВР, че да си правим ала-бала. После сглобка с Радев. Нашите избиратели ПАК ще ни простят",Негативен,0.95,презрение,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
"МИЛИЦИОНЕРА, ЗАЩО НЕ КАЗВАШ ЧЕ РЕШЕТНИКОВ ВЛИЯЕ НА ИЗБОРИТЕ, МНОГО ПОВЕЧЕ ОТ НЕКАКЪВ КМЕТ НА СЕЛО С 5 ЖИТЕЛИ",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
кметовете от герб ли са,Неутрален,0.95,любопитство,https://www.dnes.bg/a/1-bulgaria/717442-emil-dechev-kmetove-se-opitvat-da-vazdeystvat-varhu-izborniya-protses
хамаляха грух грух,Негативен,0.85,презрение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Почти парадоксално е престъпник санкциониран по закона Магнитски да сезира Конгреса на САЩ и да иска помощ от скъпите ни американски приятели ! Като в поговорката .,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Защо трябва да бъде информиран конгресът на САЩ и то от човек в списъка Магнитски?,Негативен,0.9,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Явно са здраво са ударени мутрите дпс,щом квичът толкова.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Крадеца вика дръжте крадеца.,Негативен,0.85,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Абе Свинекомплекс Родопа няма ли да сезират.,Негативен,0.85,раздразнение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Колко трябва да си нагъл за да предприемеш това!,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"До: анонимен 29 По принцип бих се съгласил с теб, но само ако беше споменал и напъните на ППДБ по всички възможни линии по света и у нас. Така ще бъде честно, нали?",Негативен,0.85,раздразнение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Няма такива нагляри като ДПС,Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Не конгреса а Магнитски,да сезира шиши.",Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Това не е сериозно .Поставят държавата България в много неловко положение пред света . В крайан сметка , ако сме общество изобщо не трябва думичка да има за купуване на избори , а министъра е редно да говори с имена .Трябва цялото общество да знае виновниците , да бъдат заклеймени и ако трябва да не се допускат до избори . Няма нужда целия свят да се занимава кирливите ризи на някой местен бабаит",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Какво общо има Конгреса на САЩ с нашите ***!? Дебелян *** защото му хващат купувачите на гласове и му развалят рахатлъка и бройката в НС, която си е заплюл. Пък и кинтите му прибират, та е много на минус.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Самнкционирания от САЩ се оплаква на САЩ . Той банкова сметка няма право да ползва съобразно санкциите , тръгнал да се навира . Хич няма хабер ,че го приключиха ,ама не знам дали му казаха .",Негативен,0.95,злорадство,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Мачкайте МВР. Нормалните хора са с вас,Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Воят на намагнитената говновозка ***,е симфония за сетивата на аудиторията. Префугажда си краят и ***.",Негативен,0.9,отвращение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Той Радев като беше при Карбовски каза : Пеевски беше до тук .Приключи . Това му бяха думите .,Неутрален,0.85,спокойствие,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Приемат се сигнали на POP_ Armenia. com,Неутрален,0.95,спокойствие,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Прасчо усети,че му точат ножа и почна да ***. Трябваше по-рано за Коледа да го заколим,че направи много мръсотии.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"пеевски се жалва пред целия свят, че не може да пазарува гласове ли?...",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Ха ха ха господин ""магнитски"" се оплаквал от МВР и то на кой? На тези които го намагнитизираха за корупция. То цялата му тъй наречена партия,е една криминална структура. А 200 000 евро за купуване на гласове оплакал ли се е,че са му ги конфискували?",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"До: *** Този изтъркан от месеци уж лаф, с който се гордеете, а всъщност е едно голяма нищо, показва единствено тоталната ви ментална недостатъчност. Факт.",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
И да си купят криви макарони!,Негативен,0.9,злорадство,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Моля,другарко,не ми дават да купувам изборите",Негативен,0.9,ирония,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Да сезират още папата, вселенският патриарх, мюфтията на Мека, арменският поп и далай-лама. Без тяхното съдействие няма да стане!",Негативен,0.9,насмешка,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Е АНТИБЪЛГАРСКА ПАРТИЯ,Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
Що бе ? Страхуват ли ви ?,Негативен,0.8,провокация,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Щом прасето квииичи значи всичко е наред- идва му реда на пангара.,Негативен,0.85,злорадство,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
кажи за кои да гласуваме и се мотивираи,Неутрален,0.9,любопитство,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Щом прасето *** значи всичко е наред- идва му реда на пангара.,Неутрален,0.8,задоволство,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
При висока избирателна активност Тиквата и Пра се то умират. Затова всички излезте и гласувайте на 19-ти.,Негативен,0.9,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
няма да те извадят от списъка магнитски не се обаждаи повече и се скрии някъдети си позор за българия,Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"...така се правят избори с ""наше МВР ""! Педроханци надминава по наглост и бруталност , даже и комунистите ! Изпълняват поръчка , затова и ги натресоха във властта!",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Говори Пиг Брадър! Обявяваме пълна победа за прасетата над хората! Прасета Победа! Това е Новият Световен Свински Ред! Грух Хайл Тортелини!,Позитивен,0.9,триумф,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Не знаех, че изборите у нас са в правомощията на американския конгрес.",Негативен,0.9,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Дебелия, ако вземе по-малко от 10% ще бъде ликвидиран намомента.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"Брех и на ерменския поп да се обадят и на Ким Чен, крадеца вика хванете крадеца..",Негативен,0.9,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
ДПС Е АНТИКОНСТИТУЦИОННА ПАРТИЯ,Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Хелзинкски комплекс.,Неутрален,0.9,спокойствие,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
"А, арменският поп сезирахте ли?",Негативен,0.85,ирония,https://www.dnes.bg/a/1-bulgaria/717441-dps-sezira-evropeyski-institutsii-i-kongresa-na-sasht-za-gruba-namesa-na-mvr-v-izborniya-protses
Да живее Боташ! Сега малко ала-бала с машините и взимам властта!,Негативен,0.85,ирония,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"За съжаление Румен Радев вече е ""хванат"" от Шиши! В следващия парламент двамата ""хванати"" послушници, Радев и Борисов, ще бъдят принудени да управляват в коалиция и ще изпълняват всичко което им каже Шиши! Запомнете този пост!",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Някой някога бил ли е спиран на улицата за да го попитат нещо тези соросоидниРисърчъри? Някой бил ли е допитван по телефон, имейл или по какъвто и да е друг начин? Мен лично никога никой не ме е питал, нито съм вижал да питат някого нещо или познавам някой който е питан. Моля ако има някой, нека пише тук. Иначе сеИЗСИРАМ в дзурлята на нелаФъшкията за поредната гнусна пропаганда на тоя демон.",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"фараоня 0.2, гело 0.8, тошка 0.99, тъкмо да няма субсидия, както и мумията не искаше!",Негативен,0.85,раздразнение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"еххх, де късмет шиши да е втори, пеперунгелите на 4,1%, копеейката 3,99%...",Неутрален,0.85,ирония,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Другаре, построивме за 50 години половин магистрала, ммм, Хемус значи. За следващите 50 години ще построим цяла магистрала.",Негативен,0.9,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Фалшива агенция, фалшиви прогнози",Негативен,0.95,разочарование,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Който гласува за Румен Радев, значи е съгласен с договора Боташ и България да плаща всеки ден по милион на Турция! Толкова ли сме богати? Заслужава ли човек, който ни натресе този срамен договор, да бъде избран за депутат?! Абсурдно е!",Негативен,0.98,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Совите не са това, което са! 33% за ***!?! Вероятно е платил на совите, лошо е ако се е добрал до машините с опълченците на Петрохан и умник Гюро!",Негативен,0.95,възмущение,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
До: БанкеръВеличие няма да ги огрее парламента!,Негативен,0.85,скептицизъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Колкото и да лъжете, няма да промените нагласите на българите! Когато Волен Сидеров навремето влезе с 12% в парламента, същите тия му даваха 2,8%. Който киха парички на социолозите него го слагат на челните места! Със закон трябва да се забранят тези проучвания! Вредни са колкото и хазарта и едва ли някой им вярва.",Негативен,0.95,гняв,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Моите прогнози са Радев 20,Герб19,ПП 15,ДПС12,Възраждане8,Виличие7,Меч4,5,БСП3,ИТН3,АПС2,Сияние 1 и т.н.Все пак активиста на ГЕРБ ще вземе субсидийка.",Негативен,0.8,ирония,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Що се излагате ,бре ?! Поне 333 пурцента ще спечели другаря на другарите :))) Машалла!",Негативен,0.95,сарказъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
"Аз мисля, че Румен Боташев ще има 99,9% от всички гласували. Най-хубавото тепърва предстои.",Позитивен,0.95,оптимизъм,https://www.dnes.bg/a/1-bulgaria/717372-sova-haris-pri-izbori-dnes-335-podkrepyat-radev-19-gerb-pp-db-112
